番号	title	url
658	开源轻量级IM框架 MobileIMSDK v6.2 已发布！ 	http://www.52im.net/thread-3984-1-1.html
659	开源轻量级IM框架 MobileIMSDK v6.1.2 已发布！ 	http://www.52im.net/thread-3786-1-1.html
660	开源轻量级IM框架 MobileIMSDK v6.1.1 已发布！ 	http://www.52im.net/thread-3669-1-1.html
661	开源轻量级IM框架 MobileIMSDK v6.1 已发布！ 	http://www.52im.net/thread-3648-1-1.html
662	开源轻量级IM框架 MobileIMSDK v6.0 已发布！ 	http://www.52im.net/thread-3630-1-1.html
663	开源轻量级IM框架 MobileIMSDK v5.0 已发布！ 	http://www.52im.net/thread-3133-1-1.html
664	开源轻量级IM框架 MobileIMSDK v4.0.1 已发布！ 	http://www.52im.net/thread-2532-1-1.html
665	开源轻量级IM框架 MobileIMSDK v4.0 已发布！ 	http://www.52im.net/thread-2507-1-1.html
666	开源轻量级IM框架 MobileIMSDK v3.3.1b181124 已发布！ 	http://www.52im.net/thread-1986-1-1.html
667	开源轻量级IM框架 MobileIMSDK v3.3 已发布 	http://www.52im.net/thread-1648-1-1.html
668	开源轻量级IM框架 MobileIMSDK v3.2 已正式发布！ 	http://www.52im.net/thread-1306-1-1.html
669	开源轻量级IM框架 MobileIMSDK v3.1 已正式发布！ 	http://www.52im.net/thread-1271-1-1.html
670	开源轻量级IM框架 MobileIMSDK v3.0 已正式发布！ 	http://www.52im.net/thread-892-1-1.html
673	开源框架Pomelo实践：搭建Web端高性能分布式IM聊天服务器 	http://www.52im.net/thread-849-1-1.html
677	开源IM工程“蘑菇街TeamTalk”的现状：一场有始无终的开源秀 	http://www.52im.net/thread-447-1-1.html
678	开源IM工程“蘑菇街TeamTalk”2015年5月前未删减版完整代码 [附件下载] 	http://www.52im.net/thread-777-1-1.html
691	微信这样的IM的附件用什么协议传？aes加密是在网络层完成吗？ 	http://www.52im.net/thread-2904-1-1.html
719	微信分享开源IM网络层组件库Mars的技术实现(视频+PPT)[附件下载] 	http://www.52im.net/thread-691-1-1.html
733	微信Windows端IM消息数据库的优化实践：查询慢、体积大、文件损坏等 	http://www.52im.net/thread-4034-1-1.html
740	如约而至：微信自用的移动端IM网络层跨平台组件库Mars已正式开源 	http://www.52im.net/thread-684-1-1.html
742	如果要实现IM转发消息功能给别人，求大佬指教思路 	http://www.52im.net/thread-3985-1-1.html
744	仿微信的IM聊天时间显示格式(含iOS	http://www.52im.net/thread-2371-1-1.html
751	融云技术分享：融云安卓端IM产品的网络链路保活技术实践 	http://www.52im.net/thread-2744-1-1.html
752	融云技术分享：全面揭秘亿级IM消息的可靠投递机制 	http://www.52im.net/thread-3638-1-1.html
755	融云限量开放通信云服务 IM商用版199元首购享优惠 	http://www.52im.net/thread-2974-1-1.html
757	融云IM技术分享：万人群聊消息投递方案的思考和实践 	http://www.52im.net/thread-3687-1-1.html
758	融云 IMkit 拦截或监听所有发送消息 	http://www.52im.net/thread-3408-1-1.html
759	融云 IM SDK 集成 --- 刷新会话界面和会话列表界面 	http://www.52im.net/thread-3412-1-1.html
760	融云 IM SDK 如何插入消息 	http://www.52im.net/thread-3201-1-1.html
762	投资收编IM即时通讯团队,坐标不限 	http://www.52im.net/thread-2651-1-1.html
763	同为IM社交产品中的王者，QQ与微信到底有什么区别 	http://www.52im.net/thread-2235-1-1.html
773	手机恢复出厂设置，im聊天记录能恢复吗 	http://www.52im.net/thread-3885-1-1.html
775	手机IM转型到电子商务 	http://www.52im.net/thread-390-1-1.html
776	手把手教你为基于Netty的IM生成自签名SSL	http://www.52im.net/thread-4142-1-1.html
781	月活8.89亿的超级IM微信是如何进行Android端兼容测试的 	http://www.52im.net/thread-1086-1-1.html
782	通俗易懂：基于集群的移动端IM接入层负载均衡方案分享 	http://www.52im.net/thread-802-1-1.html
787	直接引入 mobileimsdk-client-sdk 集成到react 项目中，不集成node express 框架 	http://www.52im.net/thread-2705-1-1.html
797	哪里获取BAT等公司关于IM的博客或论文原文？尤其是微信和钉钉的技术文章 	http://www.52im.net/thread-2495-1-1.html
799	有了QQ微信，为什么还要另外付费购买IM即时通讯工具？ 	http://www.52im.net/thread-1538-1-1.html
801	有没有实时音视频已经集成IM的框架或者产品推荐下（web端） 	http://www.52im.net/thread-2149-1-1.html
808	退出IM群聊成功后，依旧可以接收该群聊消息 	http://www.52im.net/thread-3392-1-1.html
811	大家im的心跳间隔、服务端判断连接过期一般是多长时间？ 	http://www.52im.net/thread-3214-1-1.html
819	即时通讯安全篇（二）：探讨组合加密算法在IM中的应用 	http://www.52im.net/thread-217-1-1.html
820	即时通讯安全篇（十一）：IM聊天系统安全手段之传输内容端到端加密技术 	http://www.52im.net/thread-4026-1-1.html
821	即时通讯安全篇（十）：IM聊天系统安全手段之通信连接层加密技术 	http://www.52im.net/thread-4015-1-1.html
822	即时通讯安全篇（七）：用JWT技术解决IM系统Socket长连接的身份认证痛点 	http://www.52im.net/thread-2106-1-1.html
830	即时通讯新手入门：一文读懂什么是Nginx？它能否实现IM的负载均衡？ 	http://www.52im.net/thread-2600-1-1.html
833	即时通讯框架MobileIMSDK的开发指南：iOS客户端 	http://www.52im.net/thread-62-1-1.html
834	即时通讯框架MobileIMSDK的开发指南：Java客户端 	http://www.52im.net/thread-59-1-1.html
835	即时通讯框架MobileIMSDK的开发指南：Android客户端 	http://www.52im.net/thread-61-1-1.html
836	即时通讯框架MobileIMSDK的微信小程序端基本介绍 	http://www.52im.net/thread-4169-1-1.html
837	即时通讯框架MobileIMSDK的微信小程序端开发者手册 	http://www.52im.net/thread-4168-1-1.html
838	即时通讯框架MobileIMSDK的Uniapp端开发者手册（精编PDF导出图片） 	http://www.52im.net/thread-4234-1-1.html
839	即时通讯框架MobileIMSDK的Uniapp端基本介绍 	http://www.52im.net/thread-4225-1-1.html
840	即时通讯框架MobileIMSDK的H5端开发者手册（精编PDF导出图片） 	http://www.52im.net/thread-3686-1-1.html
841	即时通讯框架MobileIMSDK的H5端基本介绍 	http://www.52im.net/thread-3682-1-1.html
842	即时通讯框架MobileIMSDK的Demo使用帮助：Server端 	http://www.52im.net/thread-1272-1-1.html
843	即时通讯框架MobileIMSDK的Demo使用帮助：iOS版 	http://www.52im.net/thread-54-1-1.html
844	即时通讯框架MobileIMSDK的Demo使用帮助：Android版 	http://www.52im.net/thread-55-1-1.html
845	即时通讯框架MobileIMSDK：压力测试报告 	http://www.52im.net/thread-57-1-1.html
846	即时通讯框架MobileIMSDK：常见问题解答 	http://www.52im.net/thread-60-1-1.html
847	即时通讯框架MobileIMSDK：快速入门 	http://www.52im.net/thread-52-1-1.html
868	想购买个集群版+ios+安卓+PC桌面版，即时通讯IM源码方案 	http://www.52im.net/thread-1896-1-1.html
874	浅谈移动端IM的多点登陆和消息漫游原理 	http://www.52im.net/thread-867-1-1.html
889	零基础IM开发入门(四)：什么是IM系统的消息时序一致性？ 	http://www.52im.net/thread-3189-1-1.html
890	零基础IM开发入门(二)：什么是IM系统的实时性？ 	http://www.52im.net/thread-3143-1-1.html
891	零基础IM开发入门(一)：什么是IM系统？ 	http://www.52im.net/thread-3065-1-1.html
896	捐助作者，得MobileIMSDK精编注释版 (精编源码+算法图+CHM版API) 	http://www.52im.net/thread-411-1-1.html
900	知识科普：IM聊天应用是如何将消息发送给对方的？（非技术篇） 	http://www.52im.net/thread-2433-1-1.html
905	新技术展望：5G消息能取代IM？一文读懂5G消息的前世今生！ 	http://www.52im.net/thread-3001-1-1.html
910	深度剖析融云“IM+RTC+Push”一体化解决方案 | 融云通信研习社第三期 	http://www.52im.net/thread-3146-1-1.html
913	新同学，最近在做一个IM的web端，来向大家学习! 	http://www.52im.net/thread-3836-1-1.html
915	新手入门一篇就够：从零开发移动端IM 	http://www.52im.net/thread-464-1-1.html
920	新人求问，IM登录连接时认证机制该怎么设计的问题，感谢！ 	http://www.52im.net/thread-3667-1-1.html
923	初次做一个类似于IM长连接的位置共享系统，请大家赐教 	http://www.52im.net/thread-2117-1-1.html
927	使用了im sdk，开了web服务，app端就收不到消息，怎么才能让两边同时收到消息呢 	http://www.52im.net/thread-3318-1-1.html
929	常用 HTTP Content-Type(Mime-Type) 对照表 	http://www.52im.net/thread-452-1-1.html
930	使用融云 IM 点击最近聊天记录时跳转到 @ 自己的消息 	http://www.52im.net/thread-3202-1-1.html
932	招募创业伙伴 IM 	http://www.52im.net/thread-3183-1-1.html
938	小白初学im入门1外传系统资源（基于java） 	http://www.52im.net/thread-1441-1-1.html
939	小白初学im入门1（基于java） 	http://www.52im.net/thread-1440-1-1.html
941	消息队列IMMQ_QUEUE_APP2WEB = "burnAfterReading" //www.52im.net/thread-3850-1-1.html	http://www.52im.net/thread-3850-1-1.html
954	需开发基于LBS的社交IM，请帮我分析一下需要哪些专业技术人！ 	http://www.52im.net/thread-433-1-1.html
970	写一个IM服务端需要具备哪些技术能力？ 	http://www.52im.net/thread-1094-1-1.html
972	市面上有哪些好用的IM即时通讯软件？ 	http://www.52im.net/thread-4149-1-1.html
973	市面上公司研发的IM都是用什么框架？比如哪些开源框架真正用于生产？ 	http://www.52im.net/thread-4150-1-1.html
978	从游击队到正规军(三)：基于Go的马蜂窝旅游网分布式IM系统技术实践 	http://www.52im.net/thread-2909-1-1.html
979	从游击队到正规军(一)：马蜂窝旅游网的IM系统架构演进之路 	http://www.52im.net/thread-2675-1-1.html
989	从零开始搭建瓜子二手车IM系统(PPT) [附件下载] 	http://www.52im.net/thread-1861-1-1.html
991	从客户端的角度来谈谈移动端IM的消息可靠性和送达机制 	http://www.52im.net/thread-1470-1-1.html
1004	自己搞了套IM群组音视频聊天，并结合在IM中，效果还不错 	http://www.52im.net/thread-3689-1-1.html
1011	直播系统聊天技术(二)：阿里电商IM消息平台，在群聊、直播场景下的技术实践 	http://www.52im.net/thread-3252-1-1.html
1016	自已写的基于socket.io的即时通讯小游戏自动断开连接，显示ping timeout 	http://www.52im.net/thread-2237-1-1.html
1017	自已写IM服务端怎么保存客户端Socket连接？ 	http://www.52im.net/thread-575-1-1.html
1018	探探的IM长连接技术实践：技术选型、架构设计、性能优化 	http://www.52im.net/thread-3780-1-1.html
1027	在IM客户端中对已发送的消息存储在sqlite中的主键设计疑问 	http://www.52im.net/thread-4131-1-1.html
1028	在IM聊天页面查看发送的视频，加载出来前，马上返回聊天页面，消息发不出去 	http://www.52im.net/thread-2714-1-1.html
1034	子弹短信光鲜的背后：网易云信首席架构师分享亿级IM平台的技术实践 	http://www.52im.net/thread-1961-1-1.html
1060	公司IM后台离线消息采用扩散写，导致redis内存爆掉，不合理，求指点 	http://www.52im.net/thread-3083-1-1.html
1062	群主的im方案中的推送消息和三方类似activemqtt有什么优劣吗？ 	http://www.52im.net/thread-2858-1-1.html
1067	企业微信的IM架构设计揭秘：消息模型、万人群、已读回执、消息撤回等 	http://www.52im.net/thread-3631-1-1.html
1078	叫板融云、环信！开源版IM即使聊天工具 	http://www.52im.net/thread-1457-1-1.html
1088	上市公司招im研发工程师，薪资3-4万，欢迎推荐或自荐，联系电话13911711470 	http://www.52im.net/thread-1944-1-1.html
1093	我的IM即时群聊感觉收消息很卡很慢（1秒一条），该怎么处理 	http://www.52im.net/thread-627-1-1.html
1094	我的IM里NodeJs调用Protocol Buffers协议的疑问 	http://www.52im.net/thread-603-1-1.html
1095	我的IM在线列表用户的切换导致出现短暂的连接失败 	http://www.52im.net/thread-1070-1-1.html
1100	容联云通讯 IM新版下载及开发文档页面惊艳亮相！ 	http://www.52im.net/thread-1384-1-1.html
1101	容联SDK：IM即时消息、音视频、语音视频会议、直播 	http://www.52im.net/thread-956-1-1.html
1107	各位对新装IM登录时有大量联系人(比如1W以上)的情况怎么处理的 	http://www.52im.net/thread-709-1-1.html
1109	我要开始弄IM啦 	http://www.52im.net/thread-689-1-1.html
1110	跟着源码学IM(四)：拿起键盘就是干，教你徒手开发一套分布式IM系统 	http://www.52im.net/thread-2775-1-1.html
1111	跟着源码学IM(三)：基于Netty，从零开发一个IM服务端 	http://www.52im.net/thread-2768-1-1.html
1112	跟着源码学IM(二)：自已开发IM很难？手把手教你撸一个Andriod版IM 	http://www.52im.net/thread-2671-1-1.html
1113	跟着源码学IM(十)：基于Netty，搭建高性能IM集群（含技术思路+源码） 	http://www.52im.net/thread-3816-1-1.html
1114	跟着源码学IM(五)：正确理解IM长连接、心跳及重连机制，并动手实现 	http://www.52im.net/thread-2799-1-1.html
1115	跟着源码学IM(九)：基于Netty实现一套分布式IM系统 	http://www.52im.net/thread-3789-1-1.html
1116	跟着源码学IM(一)：手把手教你用Netty实现心跳机制、断线重连机制 	http://www.52im.net/thread-2663-1-1.html
1136	理论联系实际：一套典型的IM通信协议设计详解 	http://www.52im.net/thread-283-1-1.html
1142	大家有做过WAP版IM的实时音视频聊天功能吗？ 	http://www.52im.net/thread-864-1-1.html
1143	大家是怎么处理IM里离线消息漏读取这种并发问题的？ 	http://www.52im.net/thread-3273-1-1.html
